CCCC(C)(C)n1nc(Nc2cccc3ccccc23)cc1-c1ccc2c(c1)OC(C)(C)C1CC=C(C)CC21
CCCC(C)(C)n1nc(Nc2cccc3ccccc23)cc1-c1cccc2ccccc12
CCCC(C)(C)n1nc(Nc2cccc3ccccc23)cc1-c1ccccc1
CCCC(C)(C)n1nc(Nc2cccc3ccccc23)cc1N1CCOCC1
CCCC(C)(C)n1nc(Nc2cccc3ccccc23)cc1C1C2(C)CCC(C2)C1(C)C
CCCC(C)(C)c1cc(Nc2cccc3ccccc23)nn1C(C)(C)CCC
CCCCCCC(C)(C)c1cc(Nc2cccc3ccccc23)nn1C(C)(C)CCC
CCCCc1cc(Nc2cccc3ccccc23)nn1C(C)(C)CCC
CCCCCc1cc(Nc2cccc3ccccc23)nn1C(C)(C)CCC
CCCC(C)(C)n1nc(Nc2cccc3ccccc23)cc1CCCCCF
COc1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
CC1(C)Oc2cc(-c3cc(Nc4cccc5ccccc45)nn3-c3cccc4ccccc34)cc(O)c2C2CC(C(=O)O)=CCC21
CC1(C)Oc2cc(-c3cc(Nc4cccc5ccccc45)nn3-c3cccc4ccccc34)cc(O)c2C2CC(CO)=CCC21
CC1=CC2c3c(O)cc(-c4cc(Nc5cccc6ccccc56)nn4-c4cccc5ccccc45)cc3OC(C)(C)C2CC1
Cc1ccc2c(c1)-c1c(O)cc(-c3cc(Nc4cccc5ccccc45)nn3-c3cccc4ccccc34)cc1OC2(C)C
Cc1ccc(-c2cc(Nc3cccc4ccccc34)nn2-c2cccc3ccccc23)cc1
Cc1cc(-c2cc(Nc3cccc4ccccc34)nn2-c2cccc3ccccc23)ccc1Cl
CC1=CCC2C(C1)c1ccc(-c3cc(Nc4cccc5ccccc45)nn3-c3cccc4ccccc34)cc1OC2(C)C
c1ccc2c(Nc3cc(-c4cccc5ccccc45)n(-c4cccc5ccccc45)n3)cccc2c1
c1ccc(-c2cc(Nc3cccc4ccccc34)nn2-c2cccc3ccccc23)cc1
c1ccc2c(Nc3cc(N4CCOCC4)n(-c4cccc5ccccc45)n3)cccc2c1
CC12CCC(C1)C(C)(C)C2c1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
CCCC(C)(C)c1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
CCCCCCC(C)(C)c1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
CCCCc1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
CCCCCc1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
FCCCCCc1cc(Nc2cccc3ccccc23)nn1-c1cccc2ccccc12
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1OC
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C(=O)O)CC21
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1ccc(C)cc1
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1ccc(Cl)c(C)c1
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1ccc2c(c1)OC(C)(C)C1CC=C(C)CC21
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1cccc2ccccc12
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1-c1ccccc1
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1N1CCOCC1
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1C1C2(C)CCC(C2)C1(C)C
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1C(C)(C)CCC
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1C(C)(C)CCCCCC
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1CCCC
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1CCCCC
C=C(C)C1CCC(C)=CC1n1nc(Nc2cccc3ccccc23)cc1CCCCCF
CCCCn1nc(Nc2cccc3ccccc23)cc1OC
CCCCn1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C(=O)O)CC21
CCCCn1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21
CCCCn1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21
CCCCn1nc(Nc2cccc3ccccc23)cc1-c1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
CCCCn1nc(Nc2cccc3ccccc23)cc1-c1ccc(C)cc1
